geografie,geslacht,migratieachtergrond,huishouden,bins,uitkomst,N,mean,parents_income,opleiding_ouders,type,uitkomst_NL
Groningen,Totaal,Totaal,Totaal,Totaal,c00_infant_mortality,19606,0.790574313985515,81.1559873293354,Totaal,1,Zuigelingensterfte
Groningen,Totaal,Totaal,Eenoudergezin,Totaal,c00_infant_mortality,2402,0.791007493755204,39.5889342767979,Totaal,1,Zuigelingensterfte
Groningen,Totaal,Totaal,Tweeoudergezin,Totaal,c00_infant_mortality,17152,0.763759328358209,87.0768828430474,Totaal,1,Zuigelingensterfte
Groningen,Totaal,Zonder migratieachtergrond,Totaal,Totaal,c00_infant_mortality,13831,0.780854601981057,87.4436262535532,Totaal,1,Zuigelingensterfte
Groningen,Totaal,Zonder migratieachtergrond,Tweeoudergezin,Totaal,c00_infant_mortality,12671,0.789203693473286,91.3183599102513,Totaal,1,Zuigelingensterfte
Groningen,Totaal,Overig,Totaal,Totaal,c00_infant_mortality,4191,0.763540921021236,71.1972485998258,Totaal,1,Zuigelingensterfte
Groningen,Totaal,Overig,Tweeoudergezin,Totaal,c00_infant_mortality,3466,0.634737449509521,78.6172217804941,Totaal,1,Zuigelingensterfte
Groningen,Totaal,Wel migratieachtergrond,Totaal,Totaal,c00_infant_mortality,5775,0.813852813852814,66.0972282019146,Totaal,1,Zuigelingensterfte
Groningen,Totaal,Wel migratieachtergrond,Eenoudergezin,Totaal,c00_infant_mortality,1269,1.02442868400315,35.0120423383289,Totaal,1,Zuigelingensterfte
Groningen,Totaal,Wel migratieachtergrond,Tweeoudergezin,Totaal,c00_infant_mortality,4481,0.691809863869672,75.0831859185796,Totaal,1,Zuigelingensterfte
Groningen,Mannen,Totaal,Totaal,Totaal,c00_infant_mortality,9990,0.800800800800801,81.3499578501373,Totaal,1,Zuigelingensterfte
Groningen,Mannen,Totaal,Eenoudergezin,Totaal,c00_infant_mortality,1253,0.798084596967279,39.255834443219,Totaal,1,Zuigelingensterfte
Groningen,Mannen,Totaal,Tweeoudergezin,Totaal,c00_infant_mortality,8706,0.746611532276591,87.5321454547594,Totaal,1,Zuigelingensterfte
Groningen,Mannen,Zonder migratieachtergrond,Totaal,Totaal,c00_infant_mortality,7077,0.777165465592765,87.5261252857768,Totaal,1,Zuigelingensterfte
Groningen,Mannen,Zonder migratieachtergrond,Tweeoudergezin,Totaal,c00_infant_mortality,6461,0.789351493576846,91.6393998141798,Totaal,1,Zuigelingensterfte
Groningen,Mannen,Overig,Totaal,Totaal,c00_infant_mortality,2146,0.792171481826654,71.790046481007,Totaal,1,Zuigelingensterfte
Groningen,Mannen,Overig,Tweeoudergezin,Totaal,c00_infant_mortality,1754,0.627137970353478,79.8302766473036,Totaal,1,Zuigelingensterfte
Groningen,Mannen,Wel migratieachtergrond,Totaal,Totaal,c00_infant_mortality,2913,0.858221764503948,66.3452421130892,Totaal,1,Zuigelingensterfte
Groningen,Mannen,Wel migratieachtergrond,Tweeoudergezin,Totaal,c00_infant_mortality,2245,0.623608017817372,75.7116686546635,Totaal,1,Zuigelingensterfte
Groningen,Vrouwen,Totaal,Totaal,Totaal,c00_infant_mortality,9616,0.779950083194676,80.954472613985,Totaal,1,Zuigelingensterfte
Groningen,Vrouwen,Totaal,Tweeoudergezin,Totaal,c00_infant_mortality,8446,0.781434998816008,86.6076055167906,Totaal,1,Zuigelingensterfte
Groningen,Vrouwen,Zonder migratieachtergrond,Totaal,Totaal,c00_infant_mortality,6754,0.784720165827658,87.3571818278726,Totaal,1,Zuigelingensterfte
Groningen,Vrouwen,Zonder migratieachtergrond,Tweeoudergezin,Totaal,c00_infant_mortality,6210,0.789049919484702,90.9843439973234,Totaal,1,Zuigelingensterfte
Groningen,Vrouwen,Overig,Totaal,Totaal,c00_infant_mortality,2045,0.733496332518337,70.5751731704787,Totaal,1,Zuigelingensterfte
Groningen,Vrouwen,Overig,Tweeoudergezin,Totaal,c00_infant_mortality,1712,0.642523364485981,77.374407390083,Totaal,1,Zuigelingensterfte
Groningen,Vrouwen,Wel migratieachtergrond,Totaal,Totaal,c00_infant_mortality,2862,0.76869322152341,65.8447947556352,Totaal,1,Zuigelingensterfte
Groningen,Vrouwen,Wel migratieachtergrond,Tweeoudergezin,Totaal,c00_infant_mortality,2236,0.760286225402504,74.4521735113755,Totaal,1,Zuigelingensterfte
Almere,Totaal,Totaal,Totaal,Totaal,c00_infant_mortality,21352,0.674409891345073,75.3178242099075,Totaal,1,Zuigelingensterfte
Almere,Totaal,Totaal,Eenoudergezin,Totaal,c00_infant_mortality,3387,0.590493061706525,43.8997677771076,Totaal,1,Zuigelingensterfte
Almere,Totaal,Totaal,Tweeoudergezin,Totaal,c00_infant_mortality,17835,0.672834314550042,81.5813146020156,Totaal,1,Zuigelingensterfte
Almere,Totaal,Zonder migratieachtergrond,Totaal,Totaal,c00_infant_mortality,9336,0.696229648671808,85.1731780909515,Totaal,1,Zuigelingensterfte
Almere,Totaal,Zonder migratieachtergrond,Tweeoudergezin,Totaal,c00_infant_mortality,8496,0.717984934086629,88.7268050459123,Totaal,1,Zuigelingensterfte
Almere,Totaal,Marokko,Totaal,Totaal,c00_infant_mortality,1529,0.65402223675605,64.4981463281343,Totaal,1,Zuigelingensterfte
Almere,Totaal,Marokko,Tweeoudergezin,Totaal,c00_infant_mortality,1379,0.725163161711385,67.3894898398947,Totaal,1,Zuigelingensterfte
Almere,Totaal,Suriname,Totaal,Totaal,c00_infant_mortality,3395,0.706921944035346,65.4460731821651,Totaal,1,Zuigelingensterfte
Almere,Totaal,Suriname,Tweeoudergezin,Totaal,c00_infant_mortality,2152,0.697026022304833,77.8405926977943,Totaal,1,Zuigelingensterfte
Almere,Totaal,Overig,Totaal,Totaal,c00_infant_mortality,5662,0.582832921229248,71.2682800116162,Totaal,1,Zuigelingensterfte
Almere,Totaal,Overig,Tweeoudergezin,Totaal,c00_infant_mortality,4762,0.545989080218396,77.132334702143,Totaal,1,Zuigelingensterfte
Almere,Totaal,Wel migratieachtergrond,Totaal,Totaal,c00_infant_mortality,12016,0.65745672436751,67.660568564649,Totaal,1,Zuigelingensterfte
Almere,Totaal,Wel migratieachtergrond,Eenoudergezin,Totaal,c00_infant_mortality,2567,0.70120763537203,42.2729178553527,Totaal,1,Zuigelingensterfte
Almere,Totaal,Wel migratieachtergrond,Tweeoudergezin,Totaal,c00_infant_mortality,9339,0.631759289003105,75.0808234561385,Totaal,1,Zuigelingensterfte
Almere,Mannen,Totaal,Totaal,Totaal,c00_infant_mortality,10926,0.750503386417719,75.3099005616168,Totaal,1,Zuigelingensterfte
Almere,Mannen,Totaal,Eenoudergezin,Totaal,c00_infant_mortality,1732,0.750577367205543,44.2961899350077,Totaal,1,Zuigelingensterfte
Almere,Mannen,Totaal,Tweeoudergezin,Totaal,c00_infant_mortality,9127,0.734085679850992,81.5119150372537,Totaal,1,Zuigelingensterfte
Almere,Mannen,Zonder migratieachtergrond,Totaal,Totaal,c00_infant_mortality,4844,0.701899256812552,84.8649197463197,Totaal,1,Zuigelingensterfte
Almere,Mannen,Zonder migratieachtergrond,Tweeoudergezin,Totaal,c00_infant_mortality,4392,0.728597449908925,88.4427634850263,Totaal,1,Zuigelingensterfte
Almere,Mannen,Suriname,Totaal,Totaal,c00_infant_mortality,1700,1.05882352941176,65.9218295013909,Totaal,1,Zuigelingensterfte
Almere,Mannen,Suriname,Tweeoudergezin,Totaal,c00_infant_mortality,1072,1.11940298507463,78.3879677477556,Totaal,1,Zuigelingensterfte
Almere,Mannen,Overig,Totaal,Totaal,c00_infant_mortality,2884,0.65880721220527,71.2184430057508,Totaal,1,Zuigelingensterfte
Almere,Mannen,Overig,Tweeoudergezin,Totaal,c00_infant_mortality,2432,0.575657894736842,77.1558635664036,Totaal,1,Zuigelingensterfte
Almere,Mannen,Wel migratieachtergrond,Totaal,Totaal,c00_infant_mortality,6082,0.789214074317659,67.6998195141488,Totaal,1,Zuigelingensterfte
Almere,Mannen,Wel migratieachtergrond,Eenoudergezin,Totaal,c00_infant_mortality,1291,0.929512006196747,42.4224188275618,Totaal,1,Zuigelingensterfte
Almere,Mannen,Wel migratieachtergrond,Tweeoudergezin,Totaal,c00_infant_mortality,4735,0.739176346356917,75.0831322742933,Totaal,1,Zuigelingensterfte
Almere,Vrouwen,Totaal,Totaal,Totaal,c00_infant_mortality,10426,0.594667178208325,75.3261278528409,Totaal,1,Zuigelingensterfte
Almere,Vrouwen,Totaal,Tweeoudergezin,Totaal,c00_infant_mortality,8708,0.608635737253101,81.6540534430333,Totaal,1,Zuigelingensterfte
Almere,Vrouwen,Zonder migratieachtergrond,Totaal,Totaal,c00_infant_mortality,4492,0.690115761353517,85.5055920316007,Totaal,1,Zuigelingensterfte
Almere,Vrouwen,Zonder migratieachtergrond,Tweeoudergezin,Totaal,c00_infant_mortality,4104,0.706627680311891,89.0307793479131,Totaal,1,Zuigelingensterfte
Almere,Vrouwen,Overig,Totaal,Totaal,c00_infant_mortality,2778,0.503959683225342,71.3200186454952,Totaal,1,Zuigelingensterfte
Almere,Vrouwen,Overig,Tweeoudergezin,Totaal,c00_infant_mortality,2330,0.515021459227468,77.1077758189319,Totaal,1,Zuigelingensterfte
